provincia;departamento;sector;ambito;grado;  0años  ;  1año  ;  2años  ;  3años  ;  4años  ;  5años  ;  6años  ;  7años  ;  8años  ;  9años  ;  10años  ;  11años  ;  12años  ;  13años  ;  14años  ;  15años  ;  16años  ;  17años  ;  18años  ;  19años  ;  20años  ;  21años  ;  22años  ;  23años  ;  24años  ;  25años  ;  26años  ;  27años  ;  28años  ;  29años  ;  30añosymás  
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1 ; 18 ; 2.682 ; 115 ; 17 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 27 ; 2.610 ; 121 ; 20 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 35 ; 2.694 ; 125 ; 15 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 5 ; 25 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 2.178 ; 16 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ; 3 ; 2.273 ; 15 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ; 1 ; 2.281 ; 17 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3 ; 2.243 ; 20 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4 ; 2.239 ; 28 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1 ; 2 ; 2.417 ; 35 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 29 ; 2.782 ; 62 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 32 ; 2.767 ; 94 ; 6 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;Deambuladores;     ; 311 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;Lactantes; 6 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;Sala de 2;     ; 7 ; 1.083 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;Sala de 3;     ;     ; 5 ; 1.609 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;Sala de 4;     ;     ;     ; 1 ; 1.902 ; 6 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;Sala de 5;     ;     ;     ;     ; 1 ; 1.934 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 13;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 210 ; 379 ; 435 ; 447 ; 386 ; 344 ; 331 ; 285 ; 231 ; 195 ; 175 ; 146 ; 1.578 
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;1°;     ;     ;     ;     ;     ; 1 ; 868 ; 17 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 25 ; 748 ; 127 ; 42 ; 7 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 22 ; 764 ; 143 ; 28 ; 21 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 30 ; 705 ; 129 ; 40 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 5 ; 106 ; 26 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ; 6 ; 937 ; 29 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ; 17 ; 916 ; 37 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ; 9 ; 883 ; 40 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 8 ; 934 ; 47 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 7 ; 890 ; 44 ; 6 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2 ; 961 ; 69 ; 6 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 30 ; 754 ; 56 ; 3 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 21 ; 785 ; 112 ; 28 ; 7 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;Deambuladores; 2 ; 146 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;Lactantes; 81 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;Sala de 2;     ; 4 ; 430 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;Sala de 3;     ;     ; 7 ; 585 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;Sala de 4;     ;     ;     ;     ; 691 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ; 783 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 155 ; 246 ; 281 ; 280 ; 303 ; 320 ; 293 ; 330 ; 262 ; 274 ; 261 ; 245 ; 2.364 
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ; 1.443 ; 18 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 13 ; 1.168 ; 71 ; 5 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 10 ; 1.263 ; 58 ; 7 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 8 ; 1.173 ; 55 ; 13 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 32 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 1.522 ; 18 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 1.500 ; 18 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ; 1 ; 1.528 ; 16 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2 ; 1.449 ; 23 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1 ; 1.478 ; 16 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.494 ; 30 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 12 ; 1.248 ; 34 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 23 ; 1.289 ; 52 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Deambuladores; 3 ; 184 ; 10 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Lactantes; 9 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Sala de 2;     ; 10 ; 884 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Sala de 3;     ;     ;     ; 1.196 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Sala de 4;     ;     ;     ; 4 ; 1.342 ; 6 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Sala de 5;     ;     ;     ;     ;     ; 1.410 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 57 ; 92 ; 124 ; 147 ; 139 ; 126 ; 132 ; 120 ; 105 ; 102 ; 108 ; 96 ; 2.213 
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;1°;     ;     ;     ;     ;     ; 12 ; 855 ; 29 ;     ; 5 ; 4 ; 2 ; 7 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3 ; 43 ; 521 ; 157 ; 44 ; 6 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 17 ; 463 ; 128 ; 30 ; 16 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 18 ; 375 ; 148 ; 29 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 8 ; 29 ; 158 ; 35 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ; 33 ; 837 ; 44 ; 2 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ; 21 ; 921 ; 62 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ; 40 ; 848 ; 63 ; 4 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 33 ; 863 ; 57 ; 7 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 37 ; 864 ; 77 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 23 ; 907 ; 52 ; 6 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 41 ; 727 ; 74 ; 7 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 64 ; 684 ; 144 ; 24 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Deambuladores;     ; 56 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Lactantes; 34 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Sala de 2;     ;     ; 151 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Sala de 3;     ;     ;     ; 327 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Sala de 4;     ;     ;     ;     ; 589 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ; 679 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2 ; 27 ; 23 ; 18 ; 15 ; 21 ; 37 ; 19 ; 19 ; 23 ; 33 ; 37 ; 302 
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;1°;     ;     ;     ;     ;     ; 5 ; 690 ; 35 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 49 ; 611 ; 35 ; 6 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 26 ; 613 ; 41 ; 6 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 27 ; 670 ; 39 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
